FILTROS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
C170;11/2025-07329932000121;6070EB68C9ED504C5354A150D5249A8B;2DE257FEAD7989B64F9EF467C5A766F5;07329932000121;PA;1B;;1319;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-8;SERVICOS DE TERRAPLANAGEM;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;86000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;6070EB68C9ED504C5354A150D5249A8B;00AF1E604677D1343846F19F64037EBD;07329932000121;PA;1B;;1319;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-9;LIBERAÇÃO 2ª SOBRE O CONTRATO 006/MOP 001/2013-OBR;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;34200;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;6070EB68C9ED504C5354A150D5249A8B;B5234AFCF7B8EFD4D9F5DF53AA3CBB86;07329932000121;PA;1B;;1319;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-10;LIBERAÇÃO 11ª SOBRE O CONTRATO 2297292;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;26000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8E59515C5E2FCA1ABF17F3944620D495;B6DA9C685F15035A9B094BD8E84079CC;07329932000121;PA;1B;;1320;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;13390;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8E59515C5E2FCA1ABF17F3944620D495;7C91AA3BB4255F419D5144506B0D1E8C;07329932000121;PA;1B;;1320;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-2;LIBERAÇÃO SOBRE O CONTRATO PO 1707579;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;24000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8E59515C5E2FCA1ABF17F3944620D495;01F8935D9127E1FF6AB270CAB963AB4D;07329932000121;PA;1B;;1320;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-3;LIBERACAO 10ª SOBRE  O CONTRATO 2297292;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;8500;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8E59515C5E2FCA1ABF17F3944620D495;10D17404FD77C128DD8BD96BF06BCFA0;07329932000121;PA;1B;;1320;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-4;LIBERACAO 2ª SOBRE O CONTRATO 2557970-1;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;76000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8E59515C5E2FCA1ABF17F3944620D495;559110D0097E49B652029A81E064FD06;07329932000121;PA;1B;;1320;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-5;LIBERACAO 1ª SOBRE O CONTRATO 006/MOP 001/2013-OBR;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;43000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8E59515C5E2FCA1ABF17F3944620D495;E30E194B644A50AF35EA173BE9F1A601;07329932000121;PA;1B;;1320;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-6;SERVICOS DE PAISAGISMO;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;26000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8E59515C5E2FCA1ABF17F3944620D495;B1234558691A4DCBCC165F322AF61287;07329932000121;PA;1B;;1320;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-7;SERVICOS DE TERRAPLANAGEM;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;55000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8E59515C5E2FCA1ABF17F3944620D495;729D245BAC295E5FBDEE1F59E979D33A;07329932000121;PA;1B;;1320;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-8;SERVICOS DE TERRAPLANAGEM;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;13580;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8E59515C5E2FCA1ABF17F3944620D495;AE097E36D1EF10372B26FC6D7E99D31A;07329932000121;PA;1B;;1320;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-9;LIBERAÇÃO 2ª SOBRE O CONTRATO 006/MOP 001/2013-OBR;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;44481,6;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;8E59515C5E2FCA1ABF17F3944620D495;2332137D6288CB2DFDFE59E15CF629BF;07329932000121;PA;1B;;1320;A;00 - Documento Regular;1 - Saida;45978;45978;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-10;LIBERAÇÃO 11ª SOBRE O CONTRATO 2297292;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;6606,4;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;E7D2E8960D0E152DDC149FDD12FF2BCA;6D65C516AB0BB63E1AFC5F6809FBA124;07329932000121;PA;1B;;1321;A;00 - Documento Regular;1 - Saida;45978;45978;1357;PJ;NÃO;FUNDO MUNICIPAL DO MEIO AMBIENTE;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;57050;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;E7D2E8960D0E152DDC149FDD12FF2BCA;E4C998ECF551E042A797DF6F44C52A48;07329932000121;PA;1B;;1321;A;00 - Documento Regular;1 - Saida;45978;45978;1357;PJ;NÃO;FUNDO MUNICIPAL DO MEIO AMBIENTE;S-2;LIBERAÇÃO SOBRE O CONTRATO PO 1707579;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;85680;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;F68C9993044DC4AA48155208567D0D8C;55C4A467523CE5FB6FF5E09C97C7CFDC;07329932000121;PA;1B;;1322;A;00 - Documento Regular;1 - Saida;45978;45978;1357;PJ;NÃO;FUNDO MUNICIPAL DO MEIO AMBIENTE;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;21630;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;5C6B5B63AE4CDBA8E5457C5884452159;F19976ACE7AD8D37445BCE2FCF03998D;07329932000121;PA;1B;;1323;A;00 - Documento Regular;1 - Saida;45979;45979;858;PJ;NÃO;PREFEITUTA MUNICIPAL DE BANNACH;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;206285,89;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;B1DFD5BA714EA289C5DAB013B55785D7;FBDF520EFCD4FA7711FA5981D5659750;07329932000121;PA;1B;;1324;A;00 - Documento Regular;1 - Saida;45980;45980;479;PJ;NÃO;ASSOCIAÇÃO INDIGENA POREKRO DE DEFESA POVO XIKIRIM DO CATETÉ;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;131043,1;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;C01A08EF2C10823CCA7E486E238FE72A;B9849B089E92923328F43FB073A3E8BB;07329932000121;PA;1B;;1325;A;00 - Documento Regular;1 - Saida;45980;45980;3115;PJ;NÃO;FUNDO MUNICIPAL DE EDUCAÇÃO;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;306000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;0A93B69012574A5F4863C89D646D11A8;1784A296FA179BD82DDDF0EB01578D9F;07329932000121;PA;1B;;1326;A;00 - Documento Regular;1 - Saida;45985;45985;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;112410,29;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;EA1AF92C429C85B338F8AB86F8C716E1;B9742BEC61F1762E58752C519C244FCE;07329932000121;PA;1B;;1327;A;00 - Documento Regular;1 - Saida;45985;45985;248;PJ;NÃO;PREFEITURA MUNICIPAL DE TUCUMA;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;2132270,17;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;62155D421B11A24F3BCB42039CF49136;5AE98B35F9F7A932F43F15BB980AA5D0;07329932000121;PA;1B;;1328;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;27600;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;62155D421B11A24F3BCB42039CF49136;F836EBC5D8A2C4A03C005EED940F5F15;07329932000121;PA;1B;;1328;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-2;LIBERAÇÃO SOBRE O CONTRATO PO 1707579;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;6700;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;62155D421B11A24F3BCB42039CF49136;89774CAD8DD086431D6F213B62E4EFC6;07329932000121;PA;1B;;1328;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-3;LIBERACAO 10ª SOBRE  O CONTRATO 2297292;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;36900;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;62155D421B11A24F3BCB42039CF49136;24101FA21986FF270C713B4D141C8952;07329932000121;PA;1B;;1328;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-4;LIBERACAO 2ª SOBRE O CONTRATO 2557970-1;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;55000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;62155D421B11A24F3BCB42039CF49136;A8CA7DF4AE45D2B9835D9CF01B95AD8B;07329932000121;PA;1B;;1328;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-5;LIBERACAO 1ª SOBRE O CONTRATO 006/MOP 001/2013-OBR;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;48000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;62155D421B11A24F3BCB42039CF49136;8F8234978D54C2D030477EC646B9CA03;07329932000121;PA;1B;;1328;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-6;SERVICOS DE PAISAGISMO;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;34100;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;62155D421B11A24F3BCB42039CF49136;AE23077B22AB4209CE7CADBE45557740;07329932000121;PA;1B;;1328;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-7;SERVICOS DE TERRAPLANAGEM;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;52080;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;62155D421B11A24F3BCB42039CF49136;74BD4C7BAF111FD417AF81F8203CDC64;07329932000121;PA;1B;;1328;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-8;SERVICOS DE TERRAPLANAGEM;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;22320;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;62155D421B11A24F3BCB42039CF49136;A20CF4380D7D6068F282152B54735720;07329932000121;PA;1B;;1328;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-9;LIBERAÇÃO 2ª SOBRE O CONTRATO 006/MOP 001/2013-OBR;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;279;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;62155D421B11A24F3BCB42039CF49136;F3DBD27896337DB5413BD38EFBB63CEE;07329932000121;PA;1B;;1328;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-10;LIBERAÇÃO 11ª SOBRE O CONTRATO 2297292;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;5980;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;62155D421B11A24F3BCB42039CF49136;0C07DEE9E2EF9C788DC18105AD24E97F;07329932000121;PA;1B;;1328;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-11;LIBERAÇÃO 3ª SOBRE O CONTRATO 2557970;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;1540;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;62155D421B11A24F3BCB42039CF49136;3CBBC603BBBD85D5F7B6F2F4665424E5;07329932000121;PA;1B;;1328;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-12;LIBERAÇÃO 3 SOBRE O CONTRATO 255790;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;4120;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;808E249B040E2E9B7319186D1586D948;A09609F2FB8BA0012FDE63269B097220;07329932000121;PA;1B;;1329;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;29900;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;808E249B040E2E9B7319186D1586D948;E70847A94CBAA65F07C0CF6F1E10F041;07329932000121;PA;1B;;1329;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-2;LIBERAÇÃO SOBRE O CONTRATO PO 1707579;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;36850;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;808E249B040E2E9B7319186D1586D948;3AA86F8F907FAC9E51C273BFC3F7916A;07329932000121;PA;1B;;1329;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-3;LIBERACAO 10ª SOBRE  O CONTRATO 2297292;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;32800;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;808E249B040E2E9B7319186D1586D948;3B3F0E317B3FA20FB4A5A1C8CC885260;07329932000121;PA;1B;;1329;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-4;LIBERACAO 2ª SOBRE O CONTRATO 2557970-1;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;60000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;808E249B040E2E9B7319186D1586D948;19BF41CAD2BC8DD2A90D92B8543DBF81;07329932000121;PA;1B;;1329;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-5;LIBERACAO 1ª SOBRE O CONTRATO 006/MOP 001/2013-OBR;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;48000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;808E249B040E2E9B7319186D1586D948;DB69547FB263AE2961863B66AF318673;07329932000121;PA;1B;;1329;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-6;SERVICOS DE PAISAGISMO;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;43400;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;808E249B040E2E9B7319186D1586D948;51BB43623AB3B320DFA5B40A070FA08A;07329932000121;PA;1B;;1329;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-7;SERVICOS DE TERRAPLANAGEM;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;69440;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;808E249B040E2E9B7319186D1586D948;1BDD4B473E650A1ECD41EDCA1CFEAF30;07329932000121;PA;1B;;1329;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-8;SERVICOS DE TERRAPLANAGEM;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;25740;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;808E249B040E2E9B7319186D1586D948;8216A84326499EFDF6391E0B5B2896EF;07329932000121;PA;1B;;1329;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-9;LIBERAÇÃO 2ª SOBRE O CONTRATO 006/MOP 001/2013-OBR;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;21320;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;808E249B040E2E9B7319186D1586D948;5AFC9A30EE17A6934A64AC49BC4ADF74;07329932000121;PA;1B;;1329;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-10;LIBERAÇÃO 11ª SOBRE O CONTRATO 2297292;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;19251;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;808E249B040E2E9B7319186D1586D948;BDEF3358D744AF0B31F97D7BB29D58E9;07329932000121;PA;1B;;1329;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-11;LIBERAÇÃO 3ª SOBRE O CONTRATO 2557970;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;40600;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;808E249B040E2E9B7319186D1586D948;A7CF14A93C90131763CC3BA7B17F6438;07329932000121;PA;1B;;1329;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-12;LIBERAÇÃO 3 SOBRE O CONTRATO 255790;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;62212;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;E4E97B14EB7FAC63B8E4F9B9E449BA74;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;44390;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;D87AA472469D4F39487CD55DA58D5E46;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-2;LIBERAÇÃO SOBRE O CONTRATO PO 1707579;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;38525;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;3D795687C7A0EEDEBCAD20F6AF9939C9;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-3;LIBERACAO 10ª SOBRE  O CONTRATO 2297292;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;26240;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;75C73034761C8E31EB630B1D56A6A68A;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-4;LIBERACAO 2ª SOBRE O CONTRATO 2557970-1;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;67000;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;5CA6CBBE32A4D91F2562253D87DBAB4E;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-5;LIBERACAO 1ª SOBRE O CONTRATO 006/MOP 001/2013-OBR;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;44400;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;C8CD04921A523A2AC3595607C2BDB28F;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-6;SERVICOS DE PAISAGISMO;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;60450;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;4B9B790F81CDF81FD6FFA04E8062C594;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-7;SERVICOS DE TERRAPLANAGEM;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;75082;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;7617DC43F0D2DDE77C966C1DE3CE3665;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-8;SERVICOS DE TERRAPLANAGEM;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;44226;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;ED54625B792299C96A3C00FF12217E68;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-9;LIBERAÇÃO 2ª SOBRE O CONTRATO 006/MOP 001/2013-OBR;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;18200;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;237A89EA9B7990DBA74A848956609644;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-10;LIBERAÇÃO 11ª SOBRE O CONTRATO 2297292;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;28420;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;C9067244426E6AD0A93B61021FA1C83E;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-11;LIBERAÇÃO 3ª SOBRE O CONTRATO 2557970;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;40365;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;97AEB03E1A511717FDE7B80476A9637C;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-12;LIBERAÇÃO 3 SOBRE O CONTRATO 255790;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;22638;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;67A91F9E3467EE972702624FD4F6F751;BC2A5AC649C71B5815AE07050D2F0ED8;07329932000121;PA;1B;;1330;A;00 - Documento Regular;1 - Saida;45989;45989;710;PJ;NÃO;PREFEITURA MUNICIPAL DE SÃO FÉLIX DO XINGU;S-13;LIBERAÇÃO 2 SOBRE O CONTRATO 2684992;;;;;09 - Serviços;;;1 - NÃO;PA;5933;;090;68040;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;B06D14684C1ED72516E5E158D62DCC9C;0BAB4B627D396F20BA9B2A89609F00CF;07329932000121;PA;1B;;13822;A;00 - Documento Regular;0 - Entrada;45965;45965;167;PJ;SIM;SEMETRA SEGURANÇA E MEDICINA DO TRABALHO LTDA - EPP(OURILAND;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;1933;;090;1421;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;AA3ABD1D20C6047B45BD07414FD9D39D;A14C9292F0DCC1DC1A429257E6FD4395;07329932000121;PA;1B;;14286;A;00 - Documento Regular;0 - Entrada;45974;45974;258;PJ;SIM;DIPARA PNEUS;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;1933;;090;1100;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;DBC3CB74825238529EF09EAA98FA216E;21A16F5BA2DCAA7FF81BDB9F92E271E7;07329932000121;PA;1B;;147863;A;00 - Documento Regular;0 - Entrada;45966;45966;1299;PJ;NÃO;JCL TELECOMUNICAÃ‡ÃƒO EIRELI - EPP;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;1933;;090;250;0;0;0;0;0;0;0;0;;;
C170;11/2025-07329932000121;41B0F7C7837B40BA5BF4F991079FB224;311D437E78FB6B1C0B1590428090AE47;07329932000121;PA;1B;;147919;A;00 - Documento Regular;0 - Entrada;45986;45986;1299;PJ;NÃO;JCL TELECOMUNICAÃ‡ÃƒO EIRELI - EPP;S-1;DIVERSOS;;;;;09 - Serviços;;;1 - NÃO;PA;1933;;090;250;0;0;0;0;0;0;0;0;;;
